newid,Species,EEZ,timestay (1/30days),timestay^2 (1/30days)
492,4,214,30.0,900.0
493,4,214,30.0,900.0
494,4,214,30.0,900.0
495,4,214,30.0,900.0
496,4,214,30.0,900.0
497,4,214,30.0,900.0
498,4,214,30.0,900.0
499,4,214,30.0,900.0
500,4,214,29.999999999999996,899.9999999999998
501,4,214,30.0,900.0
502,4,214,30.0,900.0
503,4,214,30.0,900.0
504,4,214,30.000000000000004,900.0000000000002
505,4,214,30.0,900.0
506,4,214,29.999999999999996,899.9999999999998
507,4,214,30.0,900.0
508,4,214,30.0,900.0
509,4,214,29.999999999999996,899.9999999999998
510,4,214,30.0,900.0
511,4,214,30.000000000000004,900.0000000000002
512,4,214,30.0,900.0
513,4,214,30.000000000000004,900.0000000000002
514,4,214,30.0,900.0
515,4,214,29.999999999999996,899.9999999999998
516,4,214,30.0,900.0
517,4,214,30.0,900.0
518,4,214,30.0,900.0
519,4,214,30.0,900.0
520,4,214,30.0,900.0
521,4,214,30.0,900.0
522,4,214,30.0,900.0
523,4,214,30.0,900.0
524,4,214,30.0,900.0
525,4,214,30.000000000000004,900.0000000000002
526,4,214,30.000000000000004,900.0000000000002
527,4,214,30.0,900.0
528,4,214,30.0,900.0
529,4,214,30.0,900.0
530,4,214,30.0,900.0
531,4,214,30.0,900.0
532,4,214,29.999999999999996,899.9999999999998
533,4,214,30.0,900.0
534,4,214,30.0,900.0
535,4,214,30.0,900.0
536,4,214,30.000000000000004,900.0000000000002
537,4,214,30.0,900.0
538,4,214,30.000000000000004,900.0000000000002
539,4,214,30.0,900.0
540,4,214,30.000000000000004,900.0000000000002
541,4,214,30.000000000000004,900.0000000000002
542,4,214,30.0,900.0
543,4,214,30.0,900.0
544,4,214,30.0,900.0
545,4,214,30.0,900.0
546,4,214,30.0,900.0
547,4,214,30.0,900.0
548,4,214,30.0,900.0
549,4,214,30.0,900.0
550,4,214,30.0,900.0
551,4,214,30.0,900.0
552,4,214,30.0,900.0
553,4,214,30.0,900.0
554,4,214,30.000000000000004,900.0000000000002
555,4,214,30.000000000000004,900.0000000000002
556,4,214,30.0,900.0
557,4,214,30.0,900.0
558,4,214,30.0,900.0
559,4,214,30.0,900.0
560,4,214,30.0,900.0
561,4,214,30.0,900.0
562,4,214,30.0,900.0
563,4,214,30.0,900.0
564,4,214,30.0,900.0
565,4,214,30.0,900.0
566,4,214,30.0,900.0
567,4,214,30.0,900.0
568,4,214,30.000000000000004,900.0000000000002
569,4,214,30.0,900.0
570,4,214,29.999999999999996,899.9999999999998
571,4,214,30.0,900.0
572,4,214,29.999999999999996,899.9999999999998
573,4,214,30.0,900.0
574,4,214,30.0,900.0
575,4,214,30.0,900.0
576,4,214,30.0,900.0
577,4,214,30.0,900.0
578,4,214,30.0,900.0
579,4,214,30.0,900.0
580,4,214,30.0,900.0
581,4,214,30.0,900.0
582,4,214,30.0,900.0
583,4,214,30.0,900.0
584,4,214,30.0,900.0
585,4,214,30.0,900.0
586,4,214,30.0,900.0
587,4,214,30.0,900.0
588,4,214,30.000000000000004,900.0000000000002
589,4,214,30.0,900.0
590,4,214,30.0,900.0
591,4,214,29.999999999999996,899.9999999999998
592,4,214,30.0,900.0
593,4,214,30.0,900.0
594,4,214,30.0,900.0
595,4,214,30.0,900.0
596,4,214,30.0,900.0
597,4,214,30.0,900.0
598,4,214,30.0,900.0
599,4,214,30.0,900.0
600,4,214,30.0,900.0
601,4,214,30.0,900.0
602,4,214,30.0,900.0
603,4,214,30.0,900.0
604,4,214,29.999999999999996,899.9999999999998
605,4,214,29.999999999999996,899.9999999999998
606,4,214,30.0,900.0
607,4,214,29.999999999999996,899.9999999999998
608,4,214,30.0,900.0
609,4,214,30.0,900.0
610,4,214,30.0,900.0
611,4,214,30.0,900.0
612,4,214,29.999999999999996,899.9999999999998
613,4,214,29.999999999999996,899.9999999999998
614,4,214,30.0,900.0
615,4,214,30.0,900.0
616,4,214,30.0,900.0
617,4,214,30.0,900.0
618,4,214,30.0,900.0
619,4,214,30.0,900.0
620,4,214,30.0,900.0
621,4,214,30.0,900.0
622,4,214,29.999999999999996,899.9999999999998
623,4,214,30.0,900.0
624,4,214,30.0,900.0
625,4,214,30.000000000000004,900.0000000000002
626,4,214,30.0,900.0
627,4,214,30.0,900.0
628,4,214,29.999999999999996,899.9999999999998
629,4,214,30.000000000000004,900.0000000000002
630,4,214,30.0,900.0
631,4,214,30.000000000000004,900.0000000000002
632,4,214,29.999999999999996,899.9999999999998
633,4,214,30.0,900.0
634,4,214,30.0,900.0
635,4,214,30.0,900.0
636,4,214,30.0,900.0
637,4,214,30.0,900.0
638,4,214,30.0,900.0
639,4,214,30.0,900.0
640,4,214,30.000000000000004,900.0000000000002
641,4,214,30.0,900.0
642,4,214,30.0,900.0
643,4,214,30.000000000000004,900.0000000000002
644,4,214,30.000000000000004,900.0000000000002
645,4,214,30.0,900.0
646,4,214,30.0,900.0
647,4,214,30.0,900.0
648,4,214,30.0,900.0
649,4,214,30.000000000000004,900.0000000000002
650,4,214,30.0,900.0
651,4,214,30.0,900.0
652,4,214,30.0,900.0
653,4,214,30.0,900.0
654,4,214,30.0,900.0
655,4,214,30.0,900.0
656,4,214,30.0,900.0
657,4,214,30.0,900.0
658,4,214,30.0,900.0
659,4,214,30.0,900.0
660,4,214,30.0,900.0
661,4,214,30.000000000000004,900.0000000000002
662,4,214,30.000000000000004,900.0000000000002
663,4,214,29.999999999999996,899.9999999999998
664,4,214,30.0,900.0
665,4,214,30.0,900.0
666,4,214,30.0,900.0
667,4,214,29.999999999999996,899.9999999999998
668,4,214,30.0,900.0
669,4,214,30.0,900.0
670,4,214,30.0,900.0
671,4,214,30.0,900.0
672,4,214,29.999999999999996,899.9999999999998
673,4,214,30.0,900.0
674,4,214,30.0,900.0
675,4,214,29.999999999999996,899.9999999999998
676,4,214,30.0,900.0
677,4,214,30.0,900.0
678,4,214,30.000000000000004,900.0000000000002
679,4,214,30.0,900.0
680,4,214,30.0,900.0
681,4,214,30.0,900.0
682,4,214,30.0,900.0
683,4,214,30.0,900.0
684,4,214,29.999999999999996,899.9999999999998
685,4,214,30.0,900.0
686,4,214,30.0,900.0
687,4,214,30.0,900.0
688,4,214,30.0,900.0
689,4,214,30.0,900.0
690,4,214,30.000000000000004,900.0000000000002
691,4,214,30.000000000000004,900.0000000000002
692,4,214,30.0,900.0
693,4,214,30.0,900.0
694,4,214,30.0,900.0
695,4,214,30.0,900.0
696,4,214,30.0,900.0
697,4,214,30.000000000000004,900.0000000000002
698,4,214,30.0,900.0
699,4,214,30.0,900.0
700,4,214,29.999999999999996,899.9999999999998
701,4,214,29.999999999999996,899.9999999999998
702,4,214,30.0,900.0
703,4,214,30.0,900.0
704,4,214,30.000000000000004,900.0000000000002
705,4,214,30.0,900.0
706,4,214,30.0,900.0
707,4,214,30.0,900.0
708,4,214,30.0,900.0
709,4,214,30.0,900.0
710,4,214,29.999999999999996,899.9999999999998
711,4,214,30.0,900.0
712,4,214,30.0,900.0
713,4,214,30.0,900.0
714,4,214,30.0,900.0
715,4,214,30.0,900.0
716,4,214,30.000000000000004,900.0000000000002
717,4,214,30.0,900.0
718,4,214,30.0,900.0
719,4,214,30.0,900.0
720,4,214,29.999999999999996,899.9999999999998
721,4,214,30.0,900.0
722,4,214,29.999999999999996,899.9999999999998
723,4,214,30.0,900.0
724,4,214,29.999999999999996,899.9999999999998
725,4,214,30.0,900.0
726,4,214,30.0,900.0
727,4,214,30.0,900.0
728,4,214,30.0,900.0
729,4,214,30.0,900.0
730,4,214,30.0,900.0
731,4,214,30.0,900.0
732,4,214,30.0,900.0
733,4,214,30.000000000000004,900.0000000000002
734,4,214,30.0,900.0
735,4,214,30.0,900.0
736,4,214,30.0,900.0
737,4,214,30.0,900.0
738,4,214,30.0,900.0
739,4,214,30.0,900.0
740,4,214,29.999999999999996,899.9999999999998
741,4,214,30.0,900.0
742,4,214,30.0,900.0
743,4,214,30.000000000000004,900.0000000000002
744,4,214,29.999999999999996,899.9999999999998
745,4,214,30.0,900.0
746,4,214,30.000000000000004,900.0000000000002
747,4,214,30.0,900.0
748,4,214,29.999999999999996,899.9999999999998
749,4,214,30.0,900.0
750,4,214,30.000000000000004,900.0000000000002
751,4,214,30.0,900.0
752,4,214,29.999999999999996,899.9999999999998
753,4,214,30.000000000000004,900.0000000000002
754,4,214,30.0,900.0
755,4,214,30.0,900.0
756,4,214,30.000000000000004,900.0000000000002
757,4,214,30.0,900.0
758,4,214,30.0,900.0
759,4,214,29.999999999999996,899.9999999999998
760,4,214,30.000000000000004,900.0000000000002
761,4,214,29.999999999999996,899.9999999999998
762,4,214,30.0,900.0
763,4,214,29.999999999999996,899.9999999999998
764,4,214,30.0,900.0
765,4,214,30.000000000000004,900.0000000000002
766,4,214,29.999999999999996,899.9999999999998
767,4,214,30.0,900.0
768,4,214,30.0,900.0
769,4,214,30.0,900.0
770,4,214,29.999999999999996,899.9999999999998
771,4,214,30.0,900.0
772,4,214,30.0,900.0
773,4,214,30.0,900.0
774,4,214,29.999999999999996,899.9999999999998
775,4,214,30.000000000000004,900.0000000000002
776,4,214,30.0,900.0
777,4,214,30.000000000000004,900.0000000000002
778,4,214,30.0,900.0
779,4,214,29.999999999999996,899.9999999999998
780,4,214,29.999999999999996,899.9999999999998
781,4,214,30.0,900.0
782,4,214,30.0,900.0
783,4,214,30.0,900.0
784,4,214,30.0,900.0
785,4,214,30.0,900.0
786,4,214,30.000000000000004,900.0000000000002
787,4,214,30.0,900.0
788,4,214,30.0,900.0
789,4,214,30.000000000000004,900.0000000000002
790,4,214,30.0,900.0
791,4,214,30.0,900.0
792,4,214,30.0,900.0
793,4,214,29.999999999999993,899.9999999999995
794,4,214,30.0,900.0
795,4,214,30.000000000000004,900.0000000000002
796,4,214,30.0,900.0
797,4,214,30.000000000000004,900.0000000000002
798,4,214,30.0,900.0
799,4,214,30.0,900.0
800,4,214,30.0,900.0
801,4,214,30.0,900.0
802,4,214,30.0,900.0
803,4,214,30.000000000000004,900.0000000000002
804,4,214,29.999999999999996,899.9999999999998
805,4,214,30.0,900.0
806,4,214,29.999999999999996,899.9999999999998
807,4,214,30.000000000000004,900.0000000000002
808,4,214,30.0,900.0
809,4,214,30.0,900.0
810,4,214,29.999999999999996,899.9999999999998
811,4,214,30.0,900.0
812,4,214,30.0,900.0
813,4,214,30.0,900.0
814,4,214,30.0,900.0
815,4,214,29.999999999999996,899.9999999999998
816,4,214,30.0,900.0
817,4,214,30.0,900.0
818,4,214,30.0,900.0
819,4,214,29.999999999999996,899.9999999999998
820,4,214,30.0,900.0
821,4,214,30.0,900.0
822,4,214,30.0,900.0
823,4,214,29.999999999999996,899.9999999999998
824,4,214,30.0,900.0
825,4,214,30.000000000000004,900.0000000000002
826,4,214,30.0,900.0
827,4,214,30.0,900.0
828,4,214,30.0,900.0
829,4,214,30.000000000000004,900.0000000000002
830,4,214,30.0,900.0
831,4,214,30.0,900.0
832,4,214,30.0,900.0
833,4,214,30.0,900.0
834,4,214,30.0,900.0
835,4,214,30.0,900.0
836,4,214,30.0,900.0
837,4,214,30.0,900.0
838,4,214,29.999999999999996,899.9999999999998
839,4,214,30.0,900.0
840,4,214,30.0,900.0
841,4,214,29.999999999999996,899.9999999999998
842,4,214,29.999999999999996,899.9999999999998
843,4,214,30.0,900.0
844,4,214,30.0,900.0
845,4,214,30.0,900.0
846,4,214,29.999999999999996,899.9999999999998
847,4,214,30.0,900.0
848,4,214,30.0,900.0
849,4,214,29.999999999999996,899.9999999999998
850,4,214,30.0,900.0
851,4,214,30.0,900.0
852,4,214,30.0,900.0
853,4,214,30.0,900.0
854,4,214,30.0,900.0
855,4,214,29.999999999999996,899.9999999999998
856,4,214,30.0,900.0
857,4,214,30.0,900.0
858,4,214,30.0,900.0
859,4,214,30.0,900.0
860,4,214,30.0,900.0
861,4,214,30.0,900.0
862,4,214,30.0,900.0
863,4,214,30.000000000000004,900.0000000000002
864,4,214,29.999999999999996,899.9999999999998
865,4,214,30.0,900.0
866,4,214,29.999999999999996,899.9999999999998
867,4,214,30.0,900.0
868,4,214,30.0,900.0
869,4,214,30.000000000000004,900.0000000000002
870,4,214,30.0,900.0
871,4,214,30.0,900.0
872,4,214,30.0,900.0
873,4,214,30.0,900.0
874,4,214,30.0,900.0
875,4,214,30.0,900.0
876,4,214,30.0,900.0
877,4,214,30.000000000000004,900.0000000000002
878,4,214,30.0,900.0
879,4,214,30.0,900.0
880,4,214,29.999999999999996,899.9999999999998
881,4,214,30.0,900.0
882,4,214,30.000000000000004,900.0000000000002
883,4,214,30.0,900.0
884,4,214,30.0,900.0
885,4,214,30.0,900.0
886,4,214,30.0,900.0
887,4,214,30.0,900.0
888,4,214,30.0,900.0
889,4,214,30.0,900.0
890,4,214,30.0,900.0
891,4,214,30.0,900.0
892,4,214,29.999999999999996,899.9999999999998
893,4,214,30.0,900.0
894,4,214,30.0,900.0
895,4,214,30.0,900.0
896,4,214,30.0,900.0
897,4,214,30.0,900.0
898,4,214,30.0,900.0
899,4,214,30.0,900.0
900,4,214,30.0,900.0
901,4,214,30.0,900.0
902,4,214,30.0,900.0
903,4,214,30.0,900.0
904,4,214,30.0,900.0
905,4,214,30.0,900.0
906,4,214,30.0,900.0
907,4,214,30.000000000000004,900.0000000000002
908,4,214,30.000000000000004,900.0000000000002
909,4,214,29.999999999999996,899.9999999999998
910,4,214,30.0,900.0
911,4,214,29.999999999999996,899.9999999999998
912,4,214,30.0,900.0
913,4,214,30.0,900.0
914,4,214,30.0,900.0
915,4,214,30.0,900.0
916,4,214,30.0,900.0
917,4,214,30.0,900.0
918,4,214,30.0,900.0
919,4,214,30.0,900.0
920,4,214,30.0,900.0
921,4,214,30.0,900.0
922,4,214,30.000000000000004,900.0000000000002
923,4,214,30.0,900.0
924,4,214,30.0,900.0
925,4,214,30.0,900.0
926,4,214,30.000000000000004,900.0000000000002
927,4,214,29.999999999999996,899.9999999999998
928,4,214,30.0,900.0
929,4,214,30.0,900.0
930,4,214,30.0,900.0
931,4,214,30.0,900.0
932,4,214,30.0,900.0
933,4,214,30.0,900.0
934,4,214,30.0,900.0
935,4,214,30.0,900.0
936,4,214,30.000000000000004,900.0000000000002
937,4,214,30.0,900.0
938,4,214,30.0,900.0
939,4,214,30.0,900.0
940,4,214,30.0,900.0
941,4,214,30.000000000000004,900.0000000000002
942,4,214,30.0,900.0
943,4,214,30.0,900.0
944,4,214,30.0,900.0
945,4,214,30.0,900.0
946,4,214,30.0,900.0
947,4,214,30.0,900.0
948,4,214,30.0,900.0
949,4,214,30.0,900.0
950,4,214,30.0,900.0
951,4,214,30.0,900.0
952,4,214,30.0,900.0
953,4,214,30.0,900.0
954,4,214,30.0,900.0
955,4,214,30.0,900.0
956,4,214,30.0,900.0
957,4,214,30.0,900.0
958,4,214,30.000000000000004,900.0000000000002
959,4,214,30.0,900.0
960,4,214,30.0,900.0
961,4,214,30.0,900.0
962,4,214,29.999999999999996,899.9999999999998
963,4,214,30.0,900.0
964,4,214,30.0,900.0
965,4,214,30.0,900.0
966,4,214,30.0,900.0
967,4,214,30.0,900.0
968,4,214,30.0,900.0
969,4,214,30.0,900.0
970,4,214,30.0,900.0
971,4,214,30.0,900.0
972,4,214,30.0,900.0
973,4,214,30.0,900.0
974,4,214,30.0,900.0
975,4,214,30.000000000000004,900.0000000000002
976,4,214,30.000000000000004,900.0000000000002
977,4,214,29.999999999999996,899.9999999999998
978,4,214,30.0,900.0
979,4,214,29.999999999999996,899.9999999999998
980,4,214,29.999999999999996,899.9999999999998
981,4,214,30.0,900.0
982,4,214,30.0,900.0
983,4,214,30.000000000000004,900.0000000000002
984,4,214,30.0,900.0
985,4,214,30.000000000000004,900.0000000000002
986,4,214,30.0,900.0
987,4,214,30.0,900.0
988,4,214,30.0,900.0
989,4,214,30.0,900.0
990,4,214,30.0,900.0
991,4,214,30.0,900.0
992,4,214,30.0,900.0
993,4,214,30.0,900.0
994,4,214,30.0,900.0
995,4,214,30.0,900.0
996,4,214,30.0,900.0
997,4,214,30.0,900.0
998,4,214,30.0,900.0
999,4,214,30.0,900.0
1000,4,214,30.0,900.0
1001,4,214,30.0,900.0
1002,4,214,29.999999999999996,899.9999999999998
1003,4,214,30.0,900.0
1004,4,214,30.000000000000004,900.0000000000002
1005,4,214,30.0,900.0
1006,4,214,30.0,900.0
1007,4,214,30.0,900.0
1008,4,214,30.0,900.0
1009,4,214,29.999999999999996,899.9999999999998
1010,4,214,29.999999999999996,899.9999999999998
1011,4,214,30.0,900.0
1012,4,214,30.0,900.0
1013,4,214,30.0,900.0
1014,4,214,30.0,900.0
1015,4,214,30.0,900.0
1016,4,214,29.999999999999996,899.9999999999998
1017,4,214,30.0,900.0
1018,4,214,30.0,900.0
1019,4,214,30.0,900.0
1020,4,214,30.0,900.0
1021,4,214,30.0,900.0
1022,4,214,29.999999999999996,899.9999999999998
1023,4,214,30.0,900.0
1024,4,214,30.000000000000004,900.0000000000002
1025,4,214,30.0,900.0
1026,4,214,30.0,900.0
1027,4,214,30.0,900.0
1028,4,214,30.0,900.0
1029,4,214,30.0,900.0
1030,4,214,30.0,900.0
1031,4,214,30.0,900.0
1032,4,214,30.0,900.0
1033,4,214,30.0,900.0
1034,4,214,30.0,900.0
1035,4,214,30.0,900.0
1036,4,214,30.0,900.0
1037,4,214,30.0,900.0
1038,4,214,30.0,900.0
1039,4,214,30.0,900.0
1040,4,214,30.0,900.0
1041,4,214,30.0,900.0
1042,4,214,30.0,900.0
1043,4,214,30.0,900.0
1044,4,214,30.0,900.0
1045,4,214,30.0,900.0
1046,4,214,30.0,900.0
1047,4,214,30.0,900.0
1048,4,214,29.999999999999996,899.9999999999998
1049,4,214,30.0,900.0
1050,4,214,30.000000000000004,900.0000000000002
1051,4,214,30.0,900.0
1052,4,214,30.0,900.0
1053,4,214,30.0,900.0
1054,4,214,30.0,900.0
1055,4,214,30.0,900.0
1056,4,214,29.999999999999996,899.9999999999998
1057,4,214,30.0,900.0
1058,4,214,30.0,900.0
1059,4,214,30.000000000000004,900.0000000000002
1060,4,214,29.999999999999996,899.9999999999998
1061,4,214,30.0,900.0
1062,4,214,30.0,900.0
1063,4,214,30.0,900.0
1064,4,214,30.0,900.0
1065,4,214,30.0,900.0
1066,4,214,30.0,900.0
1067,4,214,30.0,900.0
1068,4,214,30.0,900.0
1069,4,214,30.0,900.0
1070,4,214,30.0,900.0
1071,4,214,30.0,900.0
1072,4,214,30.000000000000004,900.0000000000002
1073,4,214,30.0,900.0
1074,4,214,30.0,900.0
1075,4,214,29.999999999999996,899.9999999999998
1076,4,214,30.000000000000004,900.0000000000002
1077,4,214,30.0,900.0
1078,4,214,30.0,900.0
1079,4,214,29.999999999999996,899.9999999999998
1080,4,214,30.0,900.0
1081,4,214,30.0,900.0
1082,4,214,30.0,900.0
1083,4,214,30.0,900.0
1084,4,214,30.0,900.0
1085,4,214,30.000000000000004,900.0000000000002
1086,4,214,30.000000000000004,900.0000000000002
1087,4,214,30.0,900.0
1088,4,214,30.0,900.0
1089,4,214,30.000000000000004,900.0000000000002
1090,4,214,30.000000000000004,900.0000000000002
1091,4,214,29.999999999999996,899.9999999999998
1092,4,214,30.0,900.0
1093,4,214,30.0,900.0
1094,4,214,30.0,900.0
1095,4,214,30.0,900.0
1096,4,214,29.999999999999996,899.9999999999998
1097,4,214,30.0,900.0
1098,4,214,29.999999999999996,899.9999999999998
1099,4,214,30.0,900.0
1100,4,214,30.000000000000004,900.0000000000002
1101,4,214,30.0,900.0
1102,4,214,30.0,900.0
1103,4,214,30.0,900.0
1104,4,214,30.0,900.0
1105,4,214,30.0,900.0
1106,4,214,30.0,900.0
1107,4,214,30.0,900.0
1108,4,214,30.000000000000004,900.0000000000002
1109,4,214,30.000000000000004,900.0000000000002
1110,4,214,30.0,900.0
1111,4,214,30.0,900.0
1112,4,214,30.0,900.0
1113,4,214,30.0,900.0
1114,4,214,30.000000000000004,900.0000000000002
1115,4,214,30.0,900.0
1116,4,214,29.999999999999996,899.9999999999998
1117,4,214,30.000000000000004,900.0000000000002
1118,4,214,30.0,900.0
1119,4,214,30.0,900.0
1120,4,214,30.0,900.0
1121,4,214,30.0,900.0
1122,4,214,30.000000000000004,900.0000000000002
1123,4,214,30.000000000000004,900.0000000000002
1124,4,214,29.999999999999996,899.9999999999998
1125,4,214,30.0,900.0
1126,4,214,30.000000000000004,900.0000000000002
1127,4,214,30.0,900.0
1128,4,214,29.999999999999996,899.9999999999998
1129,4,214,30.000000000000004,900.0000000000002
1130,4,214,30.0,900.0
1131,4,214,30.0,900.0
1132,4,214,30.0,900.0
1133,4,214,30.0,900.0
1134,4,214,30.0,900.0
1135,4,214,29.999999999999996,899.9999999999998
1136,4,214,30.0,900.0
1137,4,214,30.000000000000004,900.0000000000002
1138,4,214,30.0,900.0
1139,4,214,30.0,900.0
1140,4,214,30.000000000000004,900.0000000000002
1141,4,214,30.0,900.0
1142,4,214,30.0,900.0
1143,4,214,29.999999999999996,899.9999999999998
1144,4,214,30.000000000000004,900.0000000000002
1145,4,214,30.0,900.0
1146,4,214,30.0,900.0
1147,4,214,30.0,900.0
1148,4,214,30.0,900.0
1149,4,214,30.0,900.0
1150,4,214,30.0,900.0
1151,4,214,29.999999999999996,899.9999999999998
1152,4,214,30.0,900.0
1153,4,214,30.000000000000004,900.0000000000002
1154,4,214,30.000000000000004,900.0000000000002
1155,4,214,30.0,900.0
1156,4,214,30.0,900.0
1157,4,214,30.000000000000004,900.0000000000002
1158,4,214,30.0,900.0
1159,4,214,30.0,900.0
1160,4,214,30.0,900.0
1161,4,214,29.999999999999996,899.9999999999998
1162,4,214,30.0,900.0
1163,4,214,30.0,900.0
1164,4,214,30.000000000000004,900.0000000000002
1165,4,214,29.999999999999996,899.9999999999998
1166,4,214,29.999999999999996,899.9999999999998
1167,4,214,29.999999999999996,899.9999999999998
1168,4,214,30.0,900.0
1169,4,214,30.0,900.0
1170,4,214,30.0,900.0
1171,4,214,29.999999999999996,899.9999999999998
1172,4,214,30.000000000000004,900.0000000000002
1173,4,214,30.000000000000004,900.0000000000002
1174,4,214,30.0,900.0
1175,4,214,30.000000000000004,900.0000000000002
1176,4,214,30.0,900.0
1177,4,214,30.0,900.0
1178,4,214,30.0,900.0
1179,4,214,30.0,900.0
1180,4,214,30.0,900.0
1181,4,214,30.0,900.0
1182,4,214,29.999999999999996,899.9999999999998
1183,4,214,30.0,900.0
1184,4,214,30.0,900.0
1185,4,214,29.999999999999996,899.9999999999998
1186,4,214,30.0,900.0
1187,4,214,30.000000000000004,900.0000000000002
1188,4,214,30.0,900.0
1189,4,214,30.0,900.0
1190,4,214,29.999999999999996,899.9999999999998
1191,4,214,30.0,900.0
1192,4,214,30.0,900.0
1193,4,214,30.0,900.0
1194,4,214,30.000000000000004,900.0000000000002
1195,4,214,30.000000000000004,900.0000000000002
1196,4,214,29.999999999999996,899.9999999999998
1197,4,214,30.0,900.0
1198,4,214,30.0,900.0
1199,4,214,29.999999999999996,899.9999999999998
1200,4,214,29.999999999999996,899.9999999999998
1201,4,214,30.0,900.0
1202,4,214,30.0,900.0
1203,4,214,30.0,900.0
1204,4,214,30.0,900.0
1205,4,214,29.999999999999996,899.9999999999998
1206,4,214,30.0,900.0
1207,4,214,30.000000000000004,900.0000000000002
