EEZ;newid
Canada;9999
Canada;10000
Canada;10002
Canada;10004
Canada;10006
Canada;10007
Canada;10008
Canada;10010
Canada;10011
Canada;10012
Canada;10014
Canada;10015
Canada;10016
Canada;10017
Canada;10019
Canada;10020
Canada;10026
Canada;10027
Canada;10028
Canada;10031
Canada;10034
Canada;10035
Canada;10036
Canada;10037
Canada;10038
Canada;10039
Canada;10041
Canada;10042
Canada;10044
Canada;10056
Canada;10058
Canada;10060
Canada;10061
Canada;10062
Canada;10063
Canada;10065
Canada;10069
Canada;10070
Canada;10075
Canada;10078
Canada;10079
Canada;10080
Canada;10081
Canada;10083
Canada;10084
Canada;10086
Canada;10087
Canada;10091
Canada;10093
Canada;10094
Canada;10095
Canada;10097
Canada;10098
Canada;10099
Canada;10109
Canada;10111
Canada;10115
Canada;10117
Canada;10118
Canada;10120
Canada;10124
Canada;10125
Canada;10128
Canada;10129
Canada;10131
Canada;10135
Canada;10136
Canada;10137
Canada;10138
Canada;10139
Canada;10140
Canada;10141
Canada;10142
Canada;10143
Canada;10455
Canada;10457
Canada;10459
Canada;10460
Canada;10582
Canada;10670
Canada;10673
Canada;10674
Canada;10676
Canada;10681
Canada;10686
Canada;10691
Canada;10692
Canada;10694
Canada;10697
Canada;10701
Canada;10707
Canada;10710
Canada;10711
Canada;10712
Canada;10713
Canada;10777
Canada;10781
Canada;10795
Canada;10796
Canada;10797
Canada;10798
Canada;10799
Canada;10800
Canada;10801
Canada;10802
Canada;10803
Canada;10804
Canada;10805
Canada;10806
Canada;10808
Canada;10809
Canada;10810
Canada;10894
Canada;11583
Canada;11584
Canada;11585
Canada;11586
Canada;11587
Canada;11588
Canada;11589
Canada;11590
Canada;11591
Canada;11592
Canada;11593
Canada;11594
Canada;11595
Canada;11596
Canada;11597
Canada;11598
Canada;11599
Canada;11600
Canada;11601
Canada;11602
Canada;11603
Canada;11604
Canada;11605
Canada;11606
Canada;11607
Canada;11608
Canada;11609
Canada;11610
Canada;11611
Canada;11612
Canada;11613
Canada;11614
Canada;11615
Canada;11616
Canada;11617
Canada;11618
Canada;11619
Canada;11620
Canada;11621
Canada;11622
Canada;11623
Canada;11624
Canada;11625
Canada;11626
Canada;11627
Canada;11628
Canada;11629
Canada;11630
Canada;11631
Canada;11632
Canada;11633
Canada;11634
Canada;11635
Canada;11636
Canada;11637
Canada;11638
Canada;11639
Canada;11640
Canada;11641
Canada;11642
Canada;11643
Canada;11644
Canada;11645
Canada;11716
Canada;11736
Canada;11787
Canada;11854
Canada;12629
Canada;12634
Canada;12635
Canada;12636
Canada;12637
Canada;12647
United States;151
United States;152
United States;154
United States;156
United States;158
United States;159
United States;160
United States;162
United States;165
United States;166
United States;167
United States;168
United States;169
United States;170
United States;171
United States;172
United States;174
United States;175
United States;176
United States;177
United States;178
United States;2432
United States;2433
United States;2434
United States;2435
United States;2436
United States;2437
United States;2438
United States;2439
United States;2440
United States;2441
United States;2442
United States;2443
United States;2444
United States;2445
United States;2446
United States;2447
United States;2448
United States;2449
United States;2451
United States;2452
United States;2453
United States;2454
United States;2455
United States;2456
United States;2457
United States;2458
United States;2459
United States;2460
United States;2461
United States;2462
United States;2463
United States;2464
United States;2465
United States;2466
United States;2467
United States;2468
United States;2469
United States;2470
United States;2471
United States;2472
United States;2473
United States;2474
United States;2475
United States;2476
United States;2477
United States;2478
United States;2479
United States;2480
United States;2481
United States;2482
United States;2483
United States;2484
United States;2485
United States;2486
United States;2487
United States;2488
United States;2489
United States;2490
United States;2491
United States;2492
United States;2493
United States;2494
United States;2495
United States;2496
United States;2497
United States;2498
United States;2499
United States;2500
United States;2502
United States;2503
United States;2504
United States;2505
United States;2506
United States;2507
United States;2508
United States;2509
United States;2510
United States;2511
United States;2512
United States;2513
United States;2514
United States;2515
United States;2516
United States;2517
United States;2518
United States;2519
United States;2520
United States;2521
United States;2522
United States;2523
United States;2524
United States;2525
United States;2526
United States;2527
United States;2528
United States;2529
United States;2530
United States;2531
United States;2532
United States;2533
United States;2534
United States;2535
United States;2536
United States;2537
United States;2538
United States;2539
United States;2540
United States;2541
United States;2542
United States;2543
United States;2544
United States;2545
United States;2546
United States;2547
United States;2548
United States;2549
United States;2550
United States;2551
United States;2552
United States;2553
United States;2554
United States;2555
United States;2556
United States;2574
United States;2579
United States;2580
United States;2581
United States;2585
United States;2586
United States;2587
United States;2588
United States;2589
United States;2590
United States;2591
United States;2592
United States;2593
United States;2594
United States;2595
United States;2596
United States;2597
United States;2598
United States;2599
United States;2667
United States;2732
United States;2733
United States;2734
United States;2735
United States;2736
United States;2737
United States;2738
United States;2739
United States;2740
United States;2741
United States;2742
United States;2743
United States;2744
United States;2745
United States;2746
United States;2747
United States;2748
United States;2749
United States;2750
United States;2751
United States;2752
United States;2753
United States;2754
United States;2759
United States;2760
United States;2761
United States;2762
United States;2763
United States;2764
United States;2765
United States;2766
United States;2767
United States;2768
United States;2769
United States;2770
United States;2771
United States;2772
United States;2775
United States;2776
United States;2780
United States;2782
United States;2783
United States;2784
United States;2785
United States;2786
United States;2787
United States;2789
United States;2790
United States;2791
United States;2792
United States;2793
United States;2794
United States;2795
United States;2798
United States;2805
United States;2806
United States;2811
United States;2813
United States;2814
United States;2815
United States;2816
United States;2822
United States;2823
United States;2824
United States;2825
United States;2826
United States;2827
United States;2828
United States;2829
United States;2830
United States;2832
United States;2833
United States;2834
United States;2835
United States;2836
United States;2837
United States;2838
United States;2840
United States;2841
United States;2842
United States;2843
United States;2844
United States;2845
United States;2846
United States;2847
United States;2848
United States;2849
United States;2850
United States;2851
United States;2854
United States;2855
United States;2856
United States;2857
United States;2858
United States;2859
United States;2860
United States;2861
United States;2862
United States;2863
United States;2864
United States;2865
United States;2866
United States;2867
United States;2868
United States;2869
United States;2870
United States;2871
United States;2872
United States;2873
United States;2874
United States;2875
United States;2876
United States;2877
United States;2878
United States;2879
United States;2880
United States;2881
United States;2882
United States;2883
United States;2884
United States;2885
United States;2886
United States;2887
United States;2888
United States;2889
United States;2890
United States;2891
United States;2893
United States;2895
United States;2896
United States;2897
United States;2898
United States;2899
United States;2900
United States;2901
United States;2902
United States;2903
United States;2904
United States;2905
United States;2906
United States;2907
United States;2908
United States;2909
United States;2910
United States;2911
United States;2912
United States;2913
United States;2914
United States;2915
United States;2916
United States;2917
United States;2918
United States;2919
United States;2920
United States;2921
United States;2922
United States;2923
United States;2924
United States;2925
United States;2926
United States;2927
United States;2928
United States;2929
United States;2930
United States;2931
United States;2932
United States;2933
United States;2934
United States;2935
United States;2936
United States;2937
United States;2938
United States;2939
United States;2940
United States;2941
United States;2942
United States;2943
United States;2944
United States;2945
United States;2946
United States;2947
United States;2948
United States;2949
United States;2950
United States;2951
United States;2952
United States;2953
United States;2954
United States;2955
United States;2956
United States;2957
United States;2958
United States;2959
United States;2960
United States;2961
United States;2974
United States;2975
United States;2976
United States;3001
United States;3038
United States;3039
United States;3040
United States;3041
United States;3042
United States;3043
United States;3044
United States;3045
United States;3050
United States;3051
United States;3053
United States;3054
United States;3055
United States;3056
United States;3057
United States;3058
United States;3059
United States;3060
United States;3061
United States;3062
United States;3063
United States;3064
United States;3065
United States;3066
United States;3067
United States;3068
United States;3069
United States;3070
United States;3071
United States;3073
United States;3074
United States;3075
United States;3076
United States;3513
United States;3514
United States;3515
United States;3516
United States;3517
United States;3518
United States;3519
United States;3520
United States;3521
United States;3522
United States;3523
United States;3524
United States;3525
United States;3526
United States;3527
United States;3528
United States;3529
United States;3530
United States;3531
United States;3532
United States;3533
United States;3534
United States;3535
United States;3536
United States;3537
United States;3538
United States;3539
United States;3540
United States;3541
United States;3542
United States;3543
United States;3544
United States;3545
United States;3546
United States;3547
United States;3548
United States;3549
United States;3550
United States;3551
United States;3552
United States;3562
United States;3563
United States;3564
United States;3565
United States;3566
United States;3567
United States;3568
United States;3569
United States;3570
United States;3571
United States;3572
United States;3573
United States;3574
United States;3575
United States;3576
United States;3577
United States;3578
United States;3579
United States;3580
United States;3581
United States;3582
United States;3583
United States;3584
United States;3585
United States;3586
United States;3587
United States;3588
United States;3589
United States;3590
United States;3591
United States;3592
United States;3593
United States;3594
United States;3595
United States;3596
United States;3597
United States;3598
United States;3599
United States;3600
United States;3601
United States;3602
United States;3603
United States;3604
United States;3605
United States;3606
United States;3607
United States;3608
United States;3609
United States;3610
United States;3611
United States;3612
United States;3613
United States;3620
United States;3621
United States;3622
United States;3623
United States;3624
United States;3625
United States;3626
United States;3627
United States;3628
United States;3629
United States;3630
United States;3631
United States;3632
United States;3633
United States;3634
United States;3635
United States;3636
United States;3637
United States;3638
United States;3639
United States;3640
United States;3641
United States;3642
United States;3643
United States;3644
United States;3995
United States;3996
United States;3998
United States;3999
United States;4000
United States;4001
United States;4002
United States;4003
United States;4004
United States;4005
United States;4006
United States;5007
United States;5170
United States;5176
United States;5177
United States;5179
United States;5184
United States;5185
United States;5186
United States;5187
United States;5188
United States;5189
United States;5190
United States;5191
United States;5192
United States;5193
United States;5194
United States;5195
United States;5197
United States;5198
United States;5199
United States;5200
United States;5201
United States;5202
United States;5203
United States;5204
United States;5205
United States;5206
United States;5207
United States;5208
United States;5209
United States;5210
United States;5213
United States;5216
United States;5217
United States;5218
United States;5219
United States;5220
United States;5221
United States;5222
United States;5223
United States;5224
United States;5225
United States;5226
United States;5227
United States;5228
United States;5229
United States;5230
United States;5231
United States;5232
United States;5233
United States;5234
United States;5235
United States;5236
United States;5237
United States;5238
United States;5239
United States;5240
United States;5241
United States;5242
United States;5243
United States;5244
United States;5245
United States;5246
United States;5247
United States;5248
United States;5249
United States;5250
United States;5251
United States;5252
United States;5253
United States;5254
United States;5255
United States;5256
United States;5257
United States;5258
United States;5259
United States;5260
United States;5261
United States;5262
United States;5263
United States;5264
United States;5265
United States;5284
United States;5285
United States;5286
United States;5287
United States;5288
United States;5289
United States;5290
United States;5291
United States;5292
United States;5293
United States;5294
United States;5298
United States;5304
United States;5305
United States;5306
United States;5307
United States;5308
United States;5309
United States;5315
United States;5316
United States;5349
United States;5354
United States;5393
United States;5394
United States;6010
United States;6011
United States;6012
United States;6013
United States;6014
United States;6015
United States;6016
United States;6017
United States;6018
United States;6025
United States;6098
United States;6099
United States;6100
United States;6101
United States;6102
United States;6103
United States;6104
United States;6105
United States;6106
United States;6107
United States;6108
United States;6109
United States;6110
United States;6111
United States;6112
United States;6113
United States;6114
United States;6115
United States;6116
United States;6117
United States;6118
United States;6119
United States;6120
United States;6121
United States;6122
United States;6123
United States;6125
United States;6126
United States;6128
United States;6129
United States;6130
United States;6131
United States;6132
United States;6133
United States;6134
United States;6135
United States;6136
United States;6137
United States;6138
United States;6139
United States;6140
United States;6156
United States;6161
United States;6253
United States;6254
United States;6255
United States;6256
United States;6257
United States;6258
United States;6259
United States;6260
United States;6261
United States;6262
United States;6263
United States;6264
United States;6265
United States;6266
United States;6267
United States;6268
United States;6269
United States;6270
United States;6271
United States;6272
United States;6274
United States;6275
United States;6276
United States;6277
United States;6278
United States;6279
United States;6308
United States;6314
United States;6316
United States;6317
United States;6319
United States;6320
United States;6321
United States;6323
United States;6328
United States;6329
United States;6330
United States;6331
United States;6335
United States;6336
United States;6337
United States;6340
United States;6341
United States;6342
United States;6344
United States;6346
United States;6349
United States;6351
United States;6353
United States;6354
United States;6356
United States;6358
United States;6362
United States;6365
United States;6367
United States;6368
United States;6374
United States;6378
United States;6383
United States;6384
United States;6385
United States;6390
United States;6391
United States;6393
United States;6395
United States;6396
United States;6397
United States;6398
United States;6401
United States;6404
United States;6405
United States;6407
United States;6411
United States;6416
United States;6417
United States;6419
United States;6421
United States;6424
United States;6425
United States;6428
United States;6435
United States;6448
United States;6452
United States;6453
United States;6454
United States;6457
United States;6468
United States;6469
United States;6470
United States;6471
United States;6472
United States;6473
United States;6475
United States;6476
United States;6477
United States;6479
United States;6480
United States;6482
United States;6485
United States;6486
United States;6488
United States;6489
United States;6490
United States;6491
United States;6492
United States;6493
United States;6494
United States;6495
United States;6496
United States;6497
United States;6498
United States;6499
United States;6500
United States;6502
United States;6503
United States;6504
United States;6505
United States;6507
United States;6508
United States;6509
United States;6510
United States;6511
United States;6512
United States;6513
United States;6514
United States;6515
United States;6516
United States;6517
United States;6518
United States;6519
United States;6520
United States;6521
United States;6522
United States;6523
United States;6524
United States;6525
United States;6526
United States;6527
United States;6528
United States;6529
United States;6530
United States;6531
United States;6535
United States;6536
United States;6538
United States;6540
United States;6542
United States;6544
United States;6545
United States;6546
United States;6547
United States;6548
United States;6550
United States;6551
United States;6552
United States;6553
United States;6554
United States;6555
United States;6556
United States;6557
United States;6558
United States;6559
United States;6560
United States;6561
United States;6565
United States;6566
United States;6567
United States;6568
United States;6569
United States;6570
United States;6571
United States;6572
United States;6573
United States;6574
United States;6575
United States;6576
United States;6577
United States;6578
United States;6579
United States;6580
United States;6581
United States;6582
United States;6583
United States;6584
United States;6585
United States;6586
United States;6587
United States;6588
United States;6589
United States;6590
United States;6591
United States;6592
United States;6593
United States;6601
United States;6604
United States;6605
United States;6606
United States;6607
United States;6608
United States;6609
United States;6626
United States;6656
United States;6657
United States;6658
United States;6659
United States;6660
United States;6669
United States;6673
United States;6674
United States;6677
United States;6678
United States;6680
United States;6681
United States;6682
United States;6683
United States;6684
United States;6686
United States;6690
United States;6712
United States;6714
United States;6715
United States;6720
United States;6723
United States;6724
United States;6725
United States;6726
United States;6727
United States;6728
United States;6729
United States;6731
United States;6748
United States;6749
United States;6750
United States;6751
United States;6752
United States;6753
United States;6754
United States;6757
United States;6758
United States;6759
United States;6765
United States;6766
United States;6767
United States;6768
United States;6769
United States;6770
United States;6771
United States;6772
United States;6773
United States;7418
United States;7419
United States;7420
United States;7421
United States;7422
